memset = .init:0x80003100; // type:function size:0x30 scope:global
fn_8005A92C = .text:0x8005A92C; // type:function size:0x90
fn_8005A9BC = .text:0x8005A9BC; // type:function size:0x8
fn_8005A9C4 = .text:0x8005A9C4; // type:function size:0x8
fn_8005A9CC = .text:0x8005A9CC; // type:function size:0xC
fn_8005A9D8 = .text:0x8005A9D8; // type:function size:0x10
fn_8005A9E8 = .text:0x8005A9E8; // type:function size:0x18
fn_8005AA00 = .text:0x8005AA00; // type:function size:0x7C
fn_8005AA7C = .text:0x8005AA7C; // type:function size:0x218
fn_8005AC94 = .text:0x8005AC94; // type:function size:0x3CC
fn_8005B060 = .text:0x8005B060; // type:function size:0x48
fn_8005B0A8 = .text:0x8005B0A8; // type:function size:0xC
fn_8005B0B4 = .text:0x8005B0B4; // type:function size:0xF4
fn_8005B1A8 = .text:0x8005B1A8; // type:function size:0x70
fn_8005B218 = .text:0x8005B218; // type:function size:0x50
fn_8005B268 = .text:0x8005B268; // type:function size:0x58
fn_8005B2C0 = .text:0x8005B2C0; // type:function size:0x1C
fn_8005B2DC = .text:0x8005B2DC; // type:function size:0x50
fn_8005B32C = .text:0x8005B32C; // type:function size:0xC
fn_8005B338 = .text:0x8005B338; // type:function size:0x1C4
fn_8005B4FC = .text:0x8005B4FC; // type:function size:0x94
fn_8005B590 = .text:0x8005B590; // type:function size:0xBC
fn_8005B64C = .text:0x8005B64C; // type:function size:0x5C
fn_8005B6A8 = .text:0x8005B6A8; // type:function size:0x294
fn_8005B93C = .text:0x8005B93C; // type:function size:0x2BC
fn_8005BBF8 = .text:0x8005BBF8; // type:function size:0x4
fn_8005BBFC = .text:0x8005BBFC; // type:function size:0x34
fn_8005BC30 = .text:0x8005BC30; // type:function size:0x180
fn_8005BDB0 = .text:0x8005BDB0; // type:function size:0x30
fn_8005BDE0 = .text:0x8005BDE0; // type:function size:0x94
fn_8005BE74 = .text:0x8005BE74; // type:function size:0x8
fn_8005BE7C = .text:0x8005BE7C; // type:function size:0x164
fn_8005BFE0 = .text:0x8005BFE0; // type:function size:0x20
fn_8005C000 = .text:0x8005C000; // type:function size:0x4
fn_8005C004 = .text:0x8005C004; // type:function size:0x4
fn_8005C008 = .text:0x8005C008; // type:function size:0x150
fn_8005C158 = .text:0x8005C158; // type:function size:0x48
fn_8005C1A0 = .text:0x8005C1A0; // type:function size:0x3C
fn_8005C1DC = .text:0x8005C1DC; // type:function size:0xBC
fn_8005C298 = .text:0x8005C298; // type:function size:0x8
fn_8005C2A0 = .text:0x8005C2A0; // type:function size:0x38
fn_8005C2D8 = .text:0x8005C2D8; // type:function size:0x38
fn_8005C310 = .text:0x8005C310; // type:function size:0x3C
fn_8005C34C = .text:0x8005C34C; // type:function size:0x40
fn_8005C38C = .text:0x8005C38C; // type:function size:0x44
fn_8005C3D0 = .text:0x8005C3D0; // type:function size:0x68
fn_8005C438 = .text:0x8005C438; // type:function size:0x58
fn_8005C490 = .text:0x8005C490; // type:function size:0x58
fn_8005C4E8 = .text:0x8005C4E8; // type:function size:0x58
fn_8005C540 = .text:0x8005C540; // type:function size:0x4F4
fn_8005CA34 = .text:0x8005CA34; // type:function size:0x40
fn_8005CA74 = .text:0x8005CA74; // type:function size:0x120
fn_8005CB94 = .text:0x8005CB94; // type:function size:0x210
fn_8005CDA4 = .text:0x8005CDA4; // type:function size:0x148
fn_8005CEEC = .text:0x8005CEEC; // type:function size:0x284
fn_8005D170 = .text:0x8005D170; // type:function size:0x418
fn_8005D588 = .text:0x8005D588; // type:function size:0x94
fn_8005D61C = .text:0x8005D61C; // type:function size:0xF8
fn_8005D714 = .text:0x8005D714; // type:function size:0x308
fn_8005DA1C = .text:0x8005DA1C; // type:function size:0x434
fn_8005DE50 = .text:0x8005DE50; // type:function size:0x2E0
fn_8005E130 = .text:0x8005E130; // type:function size:0x78
fn_8005E1A8 = .text:0x8005E1A8; // type:function size:0x180
fn_8005E328 = .text:0x8005E328; // type:function size:0xA8
fn_8005E3D0 = .text:0x8005E3D0; // type:function size:0xF8
fn_8005E4C8 = .text:0x8005E4C8; // type:function size:0x8
fn_8005E4D0 = .text:0x8005E4D0; // type:function size:0x18
fn_8005E4E8 = .text:0x8005E4E8; // type:function size:0x34
fn_8005E51C = .text:0x8005E51C; // type:function size:0x20
fn_8005E53C = .text:0x8005E53C; // type:function size:0x34
fn_8005E570 = .text:0x8005E570; // type:function size:0x38
fn_8005E5A8 = .text:0x8005E5A8; // type:function size:0x8
fn_8005E5B0 = .text:0x8005E5B0; // type:function size:0x38
fn_8005E5E8 = .text:0x8005E5E8; // type:function size:0x1C
fn_8005E604 = .text:0x8005E604; // type:function size:0x10
fn_8005E614 = .text:0x8005E614; // type:function size:0x24
fn_8005E638 = .text:0x8005E638; // type:function size:0x24
fn_8005E65C = .text:0x8005E65C; // type:function size:0x30
fn_8005E68C = .text:0x8005E68C; // type:function size:0x158
fn_8005E7E4 = .text:0x8005E7E4; // type:function size:0x30
fn_8005E814 = .text:0x8005E814; // type:function size:0x1C
fn_8005E830 = .text:0x8005E830; // type:function size:0x218
fn_8005EA48 = .text:0x8005EA48; // type:function size:0x20
fn_8005EA68 = .text:0x8005EA68; // type:function size:0xCC
fn_8005EB34 = .text:0x8005EB34; // type:function size:0x58
fn_8005EB8C = .text:0x8005EB8C; // type:function size:0xB0
fn_8005EC3C = .text:0x8005EC3C; // type:function size:0x30
fn_8005EC6C = .text:0x8005EC6C; // type:function size:0xBC
fn_8005ED28 = .text:0x8005ED28; // type:function size:0x64
fn_8005ED8C = .text:0x8005ED8C; // type:function size:0xB4
fn_8005EE40 = .text:0x8005EE40; // type:function size:0x20
fn_8005EE60 = .text:0x8005EE60; // type:function size:0x20
fn_8005EE80 = .text:0x8005EE80; // type:function size:0x20
fn_8005EEA0 = .text:0x8005EEA0; // type:function size:0x20
fn_8005EEC0 = .text:0x8005EEC0; // type:function size:0xC0
fn_8005EF80 = .text:0x8005EF80; // type:function size:0x24
fn_8005EFA4 = .text:0x8005EFA4; // type:function size:0x24
fn_8005EFC8 = .text:0x8005EFC8; // type:function size:0x20
fn_8005EFE8 = .text:0x8005EFE8; // type:function size:0x24
fn_8005F00C = .text:0x8005F00C; // type:function size:0x4
fn_8005F010 = .text:0x8005F010; // type:function size:0x20
fn_8005F030 = .text:0x8005F030; // type:function size:0x20
fn_8005F050 = .text:0x8005F050; // type:function size:0x20
fn_8005F070 = .text:0x8005F070; // type:function size:0x20
fn_8005F090 = .text:0x8005F090; // type:function size:0x20
fn_8005F0B0 = .text:0x8005F0B0; // type:function size:0x20
fn_8005F0D0 = .text:0x8005F0D0; // type:function size:0x20
fn_8005F0F0 = .text:0x8005F0F0; // type:function size:0x20
fn_8005F110 = .text:0x8005F110; // type:function size:0x20
fn_8005F130 = .text:0x8005F130; // type:function size:0x20
fn_8005F150 = .text:0x8005F150; // type:function size:0x20
fn_8005F170 = .text:0x8005F170; // type:function size:0x44
fn_8005F1B4 = .text:0x8005F1B4; // type:function size:0x20
fn_8005F1D4 = .text:0x8005F1D4; // type:function size:0x20
fn_8005F1F4 = .text:0x8005F1F4; // type:function size:0x20
fn_8005F214 = .text:0x8005F214; // type:function size:0x20
fn_8005F234 = .text:0x8005F234; // type:function size:0x64
fn_8005F298 = .text:0x8005F298; // type:function size:0x260
fn_8005F4F8 = .text:0x8005F4F8; // type:function size:0x2F0
fn_8005F7E8 = .text:0x8005F7E8; // type:function size:0x154
fn_8005F93C = .text:0x8005F93C; // type:function size:0x38
fn_8005F974 = .text:0x8005F974; // type:function size:0xFC
fn_8005FA70 = .text:0x8005FA70; // type:function size:0x38
fn_8005FAA8 = .text:0x8005FAA8; // type:function size:0x38
fn_8005FAE0 = .text:0x8005FAE0; // type:function size:0x24
fn_8005FB04 = .text:0x8005FB04; // type:function size:0x38
fn_8005FB3C = .text:0x8005FB3C; // type:function size:0x9C
fn_8005FBD8 = .text:0x8005FBD8; // type:function size:0xAC
fn_8005FC84 = .text:0x8005FC84; // type:function size:0x20
fn_8005FCA4 = .text:0x8005FCA4; // type:function size:0x290
fn_8005FF34 = .text:0x8005FF34; // type:function size:0x190
fn_800600C4 = .text:0x800600C4; // type:function size:0x2C4
fn_80060388 = .text:0x80060388; // type:function size:0x5C
fn_800603E4 = .text:0x800603E4; // type:function size:0x2C0
fn_800606A4 = .text:0x800606A4; // type:function size:0x29C
fn_80060940 = .text:0x80060940; // type:function size:0x278
fn_80060BB8 = .text:0x80060BB8; // type:function size:0x3D0
fn_80060F88 = .text:0x80060F88; // type:function size:0x20
fn_80060FA8 = .text:0x80060FA8; // type:function size:0x230
fn_800611D8 = .text:0x800611D8; // type:function size:0x54
fn_8006122C = .text:0x8006122C; // type:function size:0x250
fn_8006147C = .text:0x8006147C; // type:function size:0x50
fn_800614CC = .text:0x800614CC; // type:function size:0x34
fn_80061500 = .text:0x80061500; // type:function size:0xC0
fn_800615C0 = .text:0x800615C0; // type:function size:0x68
fn_80061628 = .text:0x80061628; // type:function size:0xC0
fn_800616E8 = .text:0x800616E8; // type:function size:0xC0
fn_800617A8 = .text:0x800617A8; // type:function size:0xC0
fn_80061868 = .text:0x80061868; // type:function size:0xBC
fn_80061924 = .text:0x80061924; // type:function size:0x664
fn_80061F88 = .text:0x80061F88; // type:function size:0x134
fn_800620BC = .text:0x800620BC; // type:function size:0x27C
fn_80062338 = .text:0x80062338; // type:function size:0x40
fn_80062378 = .text:0x80062378; // type:function size:0x4
fn_8006237C = .text:0x8006237C; // type:function size:0x60
fn_800623DC = .text:0x800623DC; // type:function size:0xE4
fn_800624C0 = .text:0x800624C0; // type:function size:0x60
fn_80062520 = .text:0x80062520; // type:function size:0x64
fn_80062584 = .text:0x80062584; // type:function size:0x1A0
fn_80062724 = .text:0x80062724; // type:function size:0x428
fn_80062B4C = .text:0x80062B4C; // type:function size:0x60
fn_80062BAC = .text:0x80062BAC; // type:function size:0xCC
fn_80062C78 = .text:0x80062C78; // type:function size:0x1C4
fn_80062E3C = .text:0x80062E3C; // type:function size:0x210
fn_8006304C = .text:0x8006304C; // type:function size:0x164
fn_800631B0 = .text:0x800631B0; // type:function size:0x14
fn_800631C4 = .text:0x800631C4; // type:function size:0x178
fn_8006333C = .text:0x8006333C; // type:function size:0x6C
fn_800633A8 = .text:0x800633A8; // type:function size:0xC
fn_800633B4 = .text:0x800633B4; // type:function size:0xC0
fn_80063474 = .text:0x80063474; // type:function size:0x34
fn_800634A8 = .text:0x800634A8; // type:function size:0x20
fn_800634C8 = .text:0x800634C8; // type:function size:0x20
fn_800634E8 = .text:0x800634E8; // type:function size:0x3C
fn_80063524 = .text:0x80063524; // type:function size:0x40
fn_80063564 = .text:0x80063564; // type:function size:0x40
fn_800635A4 = .text:0x800635A4; // type:function size:0x64
fn_80063608 = .text:0x80063608; // type:function size:0x100
fn_80063708 = .text:0x80063708; // type:function size:0x100
fn_80063808 = .text:0x80063808; // type:function size:0x100
fn_80063908 = .text:0x80063908; // type:function size:0x90
fn_80063998 = .text:0x80063998; // type:function size:0x40
fn_800639D8 = .text:0x800639D8; // type:function size:0x44
fn_80063A1C = .text:0x80063A1C; // type:function size:0x6C
fn_80063A88 = .text:0x80063A88; // type:function size:0xBC
fn_80063B44 = .text:0x80063B44; // type:function size:0x110
fn_80063C54 = .text:0x80063C54; // type:function size:0x240
fn_80063E94 = .text:0x80063E94; // type:function size:0x30
fn_80063EC4 = .text:0x80063EC4; // type:function size:0x8
fn_80063ECC = .text:0x80063ECC; // type:function size:0xD8
fn_80063FA4 = .text:0x80063FA4; // type:function size:0x18C
fn_80064130 = .text:0x80064130; // type:function size:0xA4
fn_800641D4 = .text:0x800641D4; // type:function size:0x78
fn_8006424C = .text:0x8006424C; // type:function size:0x248
fn_80064494 = .text:0x80064494; // type:function size:0x4C
fn_800644E0 = .text:0x800644E0; // type:function size:0x4C
fn_8006452C = .text:0x8006452C; // type:function size:0xB8
fn_800645E4 = .text:0x800645E4; // type:function size:0x130
fn_80064714 = .text:0x80064714; // type:function size:0x94
fn_800647A8 = .text:0x800647A8; // type:function size:0xE8
fn_80064890 = .text:0x80064890; // type:function size:0x5C
fn_800648EC = .text:0x800648EC; // type:function size:0x14
fn_80064900 = .text:0x80064900; // type:function size:0xC
fn_8006490C = .text:0x8006490C; // type:function size:0x8
fn_80064914 = .text:0x80064914; // type:function size:0x40
fn_80064954 = .text:0x80064954; // type:function size:0x128
fn_80064A7C = .text:0x80064A7C; // type:function size:0x48
fn_80064AC4 = .text:0x80064AC4; // type:function size:0x54
fn_80064B18 = .text:0x80064B18; // type:function size:0x4
fn_80064B1C = .text:0x80064B1C; // type:function size:0x18
fn_80064B34 = .text:0x80064B34; // type:function size:0x8
fn_80064B3C = .text:0x80064B3C; // type:function size:0x8
fn_80064B44 = .text:0x80064B44; // type:function size:0x8
fn_80064B4C = .text:0x80064B4C; // type:function size:0x10C
fn_80064C58 = .text:0x80064C58; // type:function size:0x1AC
fn_80064E04 = .text:0x80064E04; // type:function size:0x15C
fn_80064F60 = .text:0x80064F60; // type:function size:0x1B4
fn_80065114 = .text:0x80065114; // type:function size:0x5C
fn_80065170 = .text:0x80065170; // type:function size:0x2C
fn_8006519C = .text:0x8006519C; // type:function size:0xC
fn_800651A8 = .text:0x800651A8; // type:function size:0x8
fn_800651B0 = .text:0x800651B0; // type:function size:0x50
fn_80065200 = .text:0x80065200; // type:function size:0x190
fn_80065390 = .text:0x80065390; // type:function size:0x48
fn_800653D8 = .text:0x800653D8; // type:function size:0x60
fn_80065438 = .text:0x80065438; // type:function size:0x4
fn_8006543C = .text:0x8006543C; // type:function size:0x48
fn_80065484 = .text:0x80065484; // type:function size:0x54
fn_800654D8 = .text:0x800654D8; // type:function size:0x214
fn_800656EC = .text:0x800656EC; // type:function size:0x64
fn_80065750 = .text:0x80065750; // type:function size:0x114
fn_80065864 = .text:0x80065864; // type:function size:0xA8
fn_8006590C = .text:0x8006590C; // type:function size:0x98
fn_800659A4 = .text:0x800659A4; // type:function size:0x90
fn_80065A34 = .text:0x80065A34; // type:function size:0x90
fn_80065AC4 = .text:0x80065AC4; // type:function size:0x90
fn_80065B54 = .text:0x80065B54; // type:function size:0x90
fn_80065BE4 = .text:0x80065BE4; // type:function size:0x10
fn_80065BF4 = .text:0x80065BF4; // type:function size:0x10
fn_80065C04 = .text:0x80065C04; // type:function size:0xF0
fn_80065CF4 = .text:0x80065CF4; // type:function size:0x44
fn_80065D38 = .text:0x80065D38; // type:function size:0x104
fn_80065E3C = .text:0x80065E3C; // type:function size:0x1B4
fn_80065FF0 = .text:0x80065FF0; // type:function size:0x148
fn_80066138 = .text:0x80066138; // type:function size:0x17C
fn_800662B4 = .text:0x800662B4; // type:function size:0x58
fn_8006630C = .text:0x8006630C; // type:function size:0xD8
fn_800663E4 = .text:0x800663E4; // type:function size:0x90
fn_80066474 = .text:0x80066474; // type:function size:0x90
fn_80066504 = .text:0x80066504; // type:function size:0x90
fn_80066594 = .text:0x80066594; // type:function size:0x90
fn_80066624 = .text:0x80066624; // type:function size:0x68
fn_8006668C = .text:0x8006668C; // type:function size:0x68
fn_800666F4 = .text:0x800666F4; // type:function size:0x68
fn_8006675C = .text:0x8006675C; // type:function size:0x68
fn_800667C4 = .text:0x800667C4; // type:function size:0x90
fn_80066854 = .text:0x80066854; // type:function size:0x68
fn_800668BC = .text:0x800668BC; // type:function size:0x60
fn_8006691C = .text:0x8006691C; // type:function size:0x98
fn_800669B4 = .text:0x800669B4; // type:function size:0x60
fn_80066A14 = .text:0x80066A14; // type:function size:0x64
fn_80066A78 = .text:0x80066A78; // type:function size:0x70
fn_80066AE8 = .text:0x80066AE8; // type:function size:0x288
fn_80066D70 = .text:0x80066D70; // type:function size:0x60
fn_80066DD0 = .text:0x80066DD0; // type:function size:0xF4
fn_80066EC4 = .text:0x80066EC4; // type:function size:0x98
fn_80066F5C = .text:0x80066F5C; // type:function size:0x230
fn_8006718C = .text:0x8006718C; // type:function size:0x10C
fn_80067298 = .text:0x80067298; // type:function size:0x14
fn_800672AC = .text:0x800672AC; // type:function size:0xC
fn_800672B8 = .text:0x800672B8; // type:function size:0x14
fn_800672CC = .text:0x800672CC; // type:function size:0x58
fn_80067324 = .text:0x80067324; // type:function size:0x14
fn_80067338 = .text:0x80067338; // type:function size:0x20
fn_80067358 = .text:0x80067358; // type:function size:0x20
fn_80067378 = .text:0x80067378; // type:function size:0x10
fn_80067388 = .text:0x80067388; // type:function size:0x8
fn_80067390 = .text:0x80067390; // type:function size:0x8
fn_80067398 = .text:0x80067398; // type:function size:0x10
fn_800673A8 = .text:0x800673A8; // type:function size:0xB4
fn_8006745C = .text:0x8006745C; // type:function size:0xAC
fn_80067508 = .text:0x80067508; // type:function size:0x154
fn_8006765C = .text:0x8006765C; // type:function size:0x10
fn_8006766C = .text:0x8006766C; // type:function size:0x5C
fn_800676C8 = .text:0x800676C8; // type:function size:0x338
fn_80067A00 = .text:0x80067A00; // type:function size:0xCC
fn_80067ACC = .text:0x80067ACC; // type:function size:0xDC
fn_80067BA8 = .text:0x80067BA8; // type:function size:0x178
fn_80067D20 = .text:0x80067D20; // type:function size:0x58
fn_80067D78 = .text:0x80067D78; // type:function size:0x5C
fn_80067DD4 = .text:0x80067DD4; // type:function size:0x1A0
fn_80067F74 = .text:0x80067F74; // type:function size:0x200
fn_80068174 = .text:0x80068174; // type:function size:0xD0
fn_80068244 = .text:0x80068244; // type:function size:0x6EC
fn_80068930 = .text:0x80068930; // type:function size:0x94
fn_800689C4 = .text:0x800689C4; // type:function size:0x120
fn_80068AE4 = .text:0x80068AE4; // type:function size:0x74
fn_80068B58 = .text:0x80068B58; // type:function size:0x20
fn_80068B78 = .text:0x80068B78; // type:function size:0x18
fn_80068B90 = .text:0x80068B90; // type:function size:0x18
fn_80068BA8 = .text:0x80068BA8; // type:function size:0x14
fn_80068BBC = .text:0x80068BBC; // type:function size:0x108
fn_80068CC4 = .text:0x80068CC4; // type:function size:0x16C
fn_80068E30 = .text:0x80068E30; // type:function size:0x178
fn_80068FA8 = .text:0x80068FA8; // type:function size:0x16C
fn_80069114 = .text:0x80069114; // type:function size:0x154
fn_80069268 = .text:0x80069268; // type:function size:0x108
fn_80069370 = .text:0x80069370; // type:function size:0xAC
fn_8006941C = .text:0x8006941C; // type:function size:0x138
fn_80069554 = .text:0x80069554; // type:function size:0xB0
fn_80069604 = .text:0x80069604; // type:function size:0xF8
fn_800696FC = .text:0x800696FC; // type:function size:0x168
fn_80069864 = .text:0x80069864; // type:function size:0xB0
fn_80069914 = .text:0x80069914; // type:function size:0x134
fn_80069A48 = .text:0x80069A48; // type:function size:0x48
fn_80069A90 = .text:0x80069A90; // type:function size:0x18
fn_80069AA8 = .text:0x80069AA8; // type:function size:0x60
fn_80069B08 = .text:0x80069B08; // type:function size:0x7C
fn_80069B84 = .text:0x80069B84; // type:function size:0xC0
fn_80069C44 = .text:0x80069C44; // type:function size:0x9C
fn_80069CE0 = .text:0x80069CE0; // type:function size:0x134
fn_80069E14 = .text:0x80069E14; // type:function size:0x30
fn_80069E44 = .text:0x80069E44; // type:function size:0x28
fn_80069E6C = .text:0x80069E6C; // type:function size:0x34
fn_80069EA0 = .text:0x80069EA0; // type:function size:0x54
fn_80069EF4 = .text:0x80069EF4; // type:function size:0x20
fn_80069F14 = .text:0x80069F14; // type:function size:0x44
fn_80069F58 = .text:0x80069F58; // type:function size:0x5BC
fn_8006A514 = .text:0x8006A514; // type:function size:0xAC
fn_8006A5C0 = .text:0x8006A5C0; // type:function size:0x1F0
fn_8006A7B0 = .text:0x8006A7B0; // type:function size:0x28
fn_8006A7D8 = .text:0x8006A7D8; // type:function size:0x88
fn_8006A860 = .text:0x8006A860; // type:function size:0x20
fn_8006A880 = .text:0x8006A880; // type:function size:0x44
fn_8006A8C4 = .text:0x8006A8C4; // type:function size:0x2A8
fn_8006AB6C = .text:0x8006AB6C; // type:function size:0x610
fn_8006B17C = .text:0x8006B17C; // type:function size:0x124
fn_8006B2A0 = .text:0x8006B2A0; // type:function size:0xA0
fn_8006B340 = .text:0x8006B340; // type:function size:0x790
fn_8006BAD0 = .text:0x8006BAD0; // type:function size:0x2B4
fn_8006BD84 = .text:0x8006BD84; // type:function size:0x240
fn_8006BFC4 = .text:0x8006BFC4; // type:function size:0xAC
fn_8006C070 = .text:0x8006C070; // type:function size:0x144
fn_8006C1B4 = .text:0x8006C1B4; // type:function size:0x1D0
fn_8006C384 = .text:0x8006C384; // type:function size:0xC0
fn_8006C444 = .text:0x8006C444; // type:function size:0x28
fn_8006C46C = .text:0x8006C46C; // type:function size:0x70
fn_8006C4DC = .text:0x8006C4DC; // type:function size:0xBC
fn_8006C598 = .text:0x8006C598; // type:function size:0x70
fn_8006C608 = .text:0x8006C608; // type:function size:0xBC
fn_8006C6C4 = .text:0x8006C6C4; // type:function size:0xD0
fn_8006C794 = .text:0x8006C794; // type:function size:0x20C
fn_8006C9A0 = .text:0x8006C9A0; // type:function size:0x300
fn_8006CCA0 = .text:0x8006CCA0; // type:function size:0x8C
fn_8006CD2C = .text:0x8006CD2C; // type:function size:0x1A4
fn_8006CED0 = .text:0x8006CED0; // type:function size:0xE0
fn_8006CFB0 = .text:0x8006CFB0; // type:function size:0x9C
fn_8006D04C = .text:0x8006D04C; // type:function size:0x50
fn_8006D09C = .text:0x8006D09C; // type:function size:0x1C
fn_8006D0B8 = .text:0x8006D0B8; // type:function size:0x198
fn_8006D250 = .text:0x8006D250; // type:function size:0x2C0
fn_8006D510 = .text:0x8006D510; // type:function size:0x240
fn_8006D750 = .text:0x8006D750; // type:function size:0xDC
fn_8006D82C = .text:0x8006D82C; // type:function size:0xF0
fn_8006D91C = .text:0x8006D91C; // type:function size:0x98
fn_8006D9B4 = .text:0x8006D9B4; // type:function size:0xDC
fn_8006DA90 = .text:0x8006DA90; // type:function size:0x44
fn_8006DAD4 = .text:0x8006DAD4; // type:function size:0x6C
fn_8006DB40 = .text:0x8006DB40; // type:function size:0x6C
fn_8006DBAC = .text:0x8006DBAC; // type:function size:0xB8
fn_8006DC64 = .text:0x8006DC64; // type:function size:0x190
fn_8006DDF4 = .text:0x8006DDF4; // type:function size:0x60
fn_8006DE54 = .text:0x8006DE54; // type:function size:0x1B0
fn_8006E004 = .text:0x8006E004; // type:function size:0x1B8
fn_8006E1BC = .text:0x8006E1BC; // type:function size:0xB8
fn_8006E274 = .text:0x8006E274; // type:function size:0x28
fn_8006E29C = .text:0x8006E29C; // type:function size:0x98
fn_8006E334 = .text:0x8006E334; // type:function size:0xF4
fn_8006E428 = .text:0x8006E428; // type:function size:0x74
fn_8006E49C = .text:0x8006E49C; // type:function size:0x1C
fn_8006E4B8 = .text:0x8006E4B8; // type:function size:0x90
fn_8006E548 = .text:0x8006E548; // type:function size:0x164
fn_8006E6AC = .text:0x8006E6AC; // type:function size:0x598
_ctors = .ctors:0x8006EC60; // type:label scope:global data:4byte
_dtors = .dtors:0x8006EC80; // type:label scope:global data:4byte
__destroy_global_chain_reference = .dtors:0x8006EC80; // type:object size:0x4 scope:global
__constants = .rodata:0x8006ECA0; // type:object size:0x18 data:double
lbl_8006ECB8 = .rodata:0x8006ECB8; // type:object size:0x36 data:string
lbl_8006ECF0 = .rodata:0x8006ECF0; // type:object size:0x39 data:string
fix_pool_sizes = .rodata:0x8006ED30; // type:object size:0x18 data:4byte
@stringBase0 = .rodata:0x8006ED48; // type:object size:0xDD scope:local data:string_table
@stringBase0 = .rodata:0x8006EE28; // type:object size:0x5 scope:local data:string_table
@stringBase0 = .rodata:0x8006EE30; // type:object size:0x25 scope:local data:string_table
lbl_8006EE58 = .rodata:0x8006EE58; // type:object size:0x28 data:4byte
lbl_8006EE80 = .rodata:0x8006EE80; // type:object size:0x2A
lbl_8006EEAC = .rodata:0x8006EEAC; // type:object size:0x9 data:string
bp = .rodata:0x8006EEB8; // type:object size:0x10 data:double
dp_h = .rodata:0x8006EEC8; // type:object size:0x10 data:double
dp_l = .rodata:0x8006EED8; // type:object size:0x10 data:double
two_over_pi = .rodata:0x8006EEE8; // type:object size:0x108
npio2_hw = .rodata:0x8006EFF0; // type:object size:0x80 data:float
init_jk = .rodata:0x8006F070; // type:object size:0x10
PIo2 = .rodata:0x8006F080; // type:object size:0x40 data:double
T = .rodata:0x8006F0C0; // type:object size:0x68 data:double
atanhi = .rodata:0x8006F128; // type:object size:0x20 data:double
atanlo = .rodata:0x8006F148; // type:object size:0x20 data:double
aT = .rodata:0x8006F168; // type:object size:0x58 data:double
@62 = .rodata:0x8006F1C0; // type:object size:0x1C scope:local data:string
lbl_8006F1E0 = .rodata:0x8006F1E0; // type:object size:0x1D data:string
gTRKMemMap = .rodata:0x8006F200; // type:object size:0x10 data:4byte
lbl_8006F210 = .rodata:0x8006F210; // type:object size:0x28 data:4byte
lbl_8006F238 = .rodata:0x8006F238; // type:object size:0x28 data:4byte
lbl_8006F260 = .rodata:0x8006F260; // type:object size:0x28 data:4byte
@154 = .rodata:0x8006F288; // type:object size:0x21 scope:local data:string
@155 = .rodata:0x8006F2AC; // type:object size:0x24 scope:local data:string
lbl_8006F2D0 = .rodata:0x8006F2D0; // type:object size:0x10
lbl_8006F2E0 = .rodata:0x8006F2E0; // type:object size:0x10 data:4byte
lbl_8006F2F0 = .rodata:0x8006F2F0; // type:object size:0x30 data:4byte
lbl_8006F320 = .rodata:0x8006F320; // type:object size:0x20
lbl_8006F340 = .rodata:0x8006F340; // type:object size:0x10
lbl_8006F350 = .rodata:0x8006F350; // type:object size:0x10
lbl_8006F360 = .rodata:0x8006F360; // type:object size:0x20
lbl_8006F380 = .rodata:0x8006F380; // type:object size:0x30
lbl_8006F3B0 = .rodata:0x8006F3B0; // type:object size:0x8 data:4byte
lbl_8006F3B8 = .rodata:0x8006F3B8; // type:object size:0x20
lbl_8006F3D8 = .rodata:0x8006F3D8; // type:object size:0x28
lbl_8006F400 = .rodata:0x8006F400; // type:object size:0x8
lbl_8006F408 = .rodata:0x8006F408; // type:object size:0x8
lbl_8006F410 = .rodata:0x8006F410; // type:object size:0x8
lbl_8006F418 = .rodata:0x8006F418; // type:object size:0x8
lbl_8006F420 = .rodata:0x8006F420; // type:object size:0x8
lbl_8006F428 = .rodata:0x8006F428; // type:object size:0x8
lbl_8006F430 = .rodata:0x8006F430; // type:object size:0x8
lbl_8006F438 = .rodata:0x8006F438; // type:object size:0x8
lbl_8006F440 = .rodata:0x8006F440; // type:object size:0x888
lbl_8006FCC8 = .rodata:0x8006FCC8; // type:object size:0x8
lbl_8006FCD0 = .rodata:0x8006FCD0; // type:object size:0x8
lbl_8006FCD8 = .rodata:0x8006FCD8; // type:object size:0x4 data:float
lbl_8006FCE0 = .rodata:0x8006FCE0; // type:object size:0x8 data:double
lbl_8006FCE8 = .rodata:0x8006FCE8; // type:object size:0x8 data:double
lbl_8006FCF0 = .rodata:0x8006FCF0; // type:object size:0x8 data:double
lbl_8006FCF8 = .rodata:0x8006FCF8; // type:object size:0x4 data:float
lbl_8006FCFC = .rodata:0x8006FCFC; // type:object size:0x4 data:float
lbl_8006FD00 = .rodata:0x8006FD00; // type:object size:0x4 data:float
lbl_8006FD04 = .rodata:0x8006FD04; // type:object size:0x4 data:float
lbl_8006FD08 = .rodata:0x8006FD08; // type:object size:0x8 data:double
lbl_8006FD10 = .rodata:0x8006FD10; // type:object size:0x8
lbl_8006FD18 = .rodata:0x8006FD18; // type:object size:0x8
lbl_8006FD20 = .rodata:0x8006FD20; // type:object size:0x8 data:double
lbl_8006FD28 = .rodata:0x8006FD28; // type:object size:0x8 data:double
lbl_8006FD30 = .rodata:0x8006FD30; // type:object size:0x30
lbl_8006FD60 = .rodata:0x8006FD60; // type:object size:0x60
